이름,세부카테고리,주소,위도,경도,전화번호,링크
이여곰탕 용산점,"음식점>한식>곰탕,설렁탕",서울특별시 용산구 한강대로 136,37.5314180,126.9703876,,
봉피양 용산점,음식점>한식,서울특별시 용산구 한강대로40길 31,37.5302590,126.9708643,,http://bjgalbi.com
청송식당 용산아이파크몰점,음식점>한식,서울특별시 용산구 한강대로23길 55 용산역 3층 대합실 청송식당,37.5297717,126.9647414,,
시그니처랩 용산아이파크몰점,음식점>양식,서울특별시 용산구 한강대로23길 55 아이파크몰 리빙파크 7층,37.5297718,126.9647415,,https://www.instagram.com/signature_lab/
서울드래곤시티 THE 26,음식점>양식,서울특별시 용산구 청파로20길 95 노보텔 스위트 앰배서더 용산 26F,37.5318744,126.9627434,,https://www.instagram.com/seouldragoncity/
단골집,음식점>퓨전음식,서울특별시 용산구 보광로59길 14-1 2층,37.5340618,126.9932437,,https://blog.naver.com/dangol_house
사이드쇼 용산아이파크몰점,음식점>분식,서울특별시 용산구 한강대로23길 55 6층 테이스트파크,37.5297718,126.9647415,,
크리스탈제이드 상하이팰리스 용산아이파크몰점,음식점>중식당,서울특별시 용산구 한강대로23길 55 용산 아이파크몰 리빙파크관 7층,37.5294442,126.9639261,,https://app.catchtable.co.kr/ct/shop/crystaljade_yongsan
콘타이 용산아이파크몰점,음식점>태국음식,서울특별시 용산구 한강대로23길 55 용산현대아이파크몰 리빙파크 7층,37.5297718,126.9647415,,
르번미 이촌본점,음식점>베트남음식,서울특별시 용산구 이촌로77길 19,37.5204467,126.9751191,,http://www.lebunmie.com/
효뜨,음식점>베트남음식,서울특별시 용산구 한강대로38길 35 1층,37.5287384,126.9701454,,http://www.instagram.com/hieutu_seoul/
쏭타이치앙마이 신용산본점,음식점>태국음식,서울특별시 용산구 한강대로40길 39-5 1층 쏭타이치앙마이,37.5303650,126.9716020,,http://www.instagram.com/ssongthai_chiangmai
짬뽕지존 연신내점,음식점>중식당,서울특별시 은평구 통일로 855-20 1층,37.6197432,126.9198618,,
핵밥 연신내점,음식점>일식>덮밥,서울특별시 은평구 연서로29길 4-1,37.6187266,126.9197261,,https://www.hecbob.com/
백소정 연신내점,음식점>일식>일식당,서울특별시 은평구 연서로29길 7-2 2층,37.6186917,126.9192057,,https://baeksojeong.com/
이치고이치에 연신내 본점,음식점>일식>일식당,서울특별시 은평구 연서로27길 26 1층,37.6185876,126.9170087,,https://www.instagram.com/egoe_no.1?igsh=MXU1MnNrd29jZXc5
스와가트 은평구파발,음식점>양식,서울특별시 은평구 통일로 1030 헤스티아1차상가 2층 207호,37.6343154,126.9176594,,https://smartstore.naver.com/swagat/products/7244601750#DEFAULT
애슐리퀸즈 롯데몰 은평점,음식점>패밀리레스토랑,서울특별시 은평구 통일로 1050 롯데몰 은평점 4층 애슐리 퀸즈,37.6365340,126.9182209,,
서오릉피자 구산본점,음식점>양식>피자,서울특별시 은평구 서오릉로 124 1층,37.6104735,126.9189886,,http://www.seooreungpizza.com/default/
만석장 본점,음식점>한식,서울특별시 은평구 대서문길 43-10 1층,37.6558587,126.9495788,,
양촌리 은평점,음식점>한식,서울특별시 은평구 은평로 141,37.6008580,126.9233530,,
삼동소바 롯데몰 은평점,"음식점>일식>우동,소바","서울특별시 은평구 통일로 1050 4층(진관동,롯데몰 은평점)",37.6371606,126.9178635,,http://samdongsoba.com/
갓덴스시 롯데몰 은평점,"음식점>일식>초밥,롤",서울특별시 은평구 통일로 1050 4층,37.6369467,126.9177542,,https://www.instagram.com/gattensushi_kr/
유라쿠,"음식점>일식>초밥,롤",서울특별시 은평구 연서로 214,37.6176845,126.9199514,,
스시온도,"음식점>일식>초밥,롤",서울특별시 은평구 불광천길 536 에필리움 1층 스시온도,37.5981390,126.9163921,,http://www.instagram.com/sushi_ondo
오레노라멘 은평점,음식점>일식>일본식라면,서울특별시 은평구 불광천길 366,37.5903473,126.9143700,,https://www.orenoramen.co.kr/
멘야다이고미 본점,음식점>일식>일본식라면,서울특별시 은평구 통일로 889 1층,37.6222768,126.9195427,,https://www.instagram.com/menyadaigomi/
호코 본점,음식점>일식>일식당,서울특별시 은평구 연서로27길 21 2층 호코,37.6183122,126.9171144,,https://www.instagram.com/hoco.seoul
등촌샤브칼국수 연신내점,"음식점>한식>칼국수,만두",서울특별시 은평구 연서로29길 21-7 1층,37.6190251,126.9179299,,
소담촌 구산직영점,음식점>일식>샤브샤브,서울특별시 은평구 서오릉로 145 상원빌딩 3층,37.6114334,126.9165717,,http://www.sodamchon.com/
편편집 응암점,음식점>일식>샤브샤브,서울특별시 은평구 응암로 319 1층 102호,37.5998096,126.9215935,,
샤브올데이 서울구파발점,음식점>일식>샤브샤브,서울특별시 은평구 진관3로 37 에코테라스 1층,37.6402012,126.9205300,,https://샤브올데이.com/
채선당 샤브보트 롯데몰은평점,음식점>일식>샤브샤브,서울특별시 은평구 통일로 1050 롯데몰 은평점 4층,37.6368052,126.9178525,,https://www.shabuboat.co.kr
모이세해장국,음식점>한식,서울특별시 은평구 연서로 60 모이세해장국,37.6044313,126.9158667,,
우주미,음식점>한식,서울특별시 은평구 진흥로 134 1층,37.6077490,126.9250851,,https://blog.naver.com/woojoomi0210
오늘애김밥 구파발점,음식점>분식,서울특별시 은평구 진관2로 19 휴먼프라자 102호,37.6348038,126.9191469,,https://www.today-gimbab.com
해까득,음식점>한식,서울특별시 은평구 은평로 119 1층 해까득,37.6005028,126.9209055,,http://instagram.com/haeggadeug_eungam
PHO358,음식점>베트남음식,서울특별시 은평구 은평로 91 CJ드림시티,37.5996654,126.9176997,,
미분당 연신내점,음식점>베트남음식,서울특별시 은평구 연서로 211-2 1층,37.6176024,126.9189301,,http://www.instagram.com/mifendang_yeonsinnae
타이선,음식점>태국음식,서울특별시 은평구 증산로23길 15 2층,37.5976286,126.9134878,,https://smartstore.naver.com/thaisun
뎁짜이 불광점,음식점>베트남음식,서울특별시 은평구 통일로67길 7 1층 뎁짜이 불광점,37.6109117,126.9285204,,
아로이타이,음식점>태국음식,서울특별시 은평구 은평로 108 201호,37.5997046,126.9196702,,https://blog.naver.com/aroi_franchise
진중 우육면관 광화문점,음식점>아시아음식,서울특별시 종로구 종로7길 29-14 1층 진중 우육면관 광화문,37.5720514,126.9812496,,https://app.catchtable.co.kr/ct/shop/niurouminaguan_ghm
샤오바오우육면 종로본점,음식점>중식당,서울특별시 종로구 삼일대로17길 15,37.5691401,126.9866414,,https://www.instagram.com/xiaobao_jong_ro
고가빈커리하우스 광화문본점,음식점>일식>카레,서울특별시 종로구 경희궁2길 7 3층,37.5728814,126.9709645,,http://instagram.com/gogabin_curryhouse
도토리브라더스 광화문본점,음식점>일식>일식당,서울특별시 종로구 경희궁길 41 1층 도토리브라더스,37.5729254,126.9692709,,http://www.instagram.com/dotori_brothers
멜팅샵X치즈룸 광화문디타워점,음식점>이탈리아음식,서울특별시 종로구 종로3길 17 광화문 D타워 replace 4층,37.5710195,126.9789713,,https://app.catchtable.co.kr/ct/shop/meltingshop?from=share&type=DINING
살롱순라 서순라길점,음식점>양식,서울특별시 종로구 율곡로10길 75 살롱순라,37.5741979,126.9916936,,https://app.catchtable.co.kr/ct/shop/salonsulla
온미관 안국,음식점>한식,서울특별시 종로구 북촌로2길 5-4 온미관 안국,37.5780371,126.9861071,,https://www.instagram.com/onmigwananguk/
진작 카키,음식점>한식,서울특별시 종로구 창덕궁1길 38 진작카키 안국점,37.5794798,126.9871165,,https://naver.me/xWzWzIYt
쿄코코 대학로점,음식점>일식>일식당,서울특별시 종로구 대학로11길 38-23 1층,37.5825887,127.0004455,,https://blog.naver.com/kyokoko11
고베규카츠 대학로점,음식점>일식>돈가스,서울특별시 종로구 대학로11길 34 고베규카츠 대학로점,37.5823163,126.9999484,,https://www.instagram.com/kobekyu/
호호식당 대학로,음식점>일식>일식당,서울특별시 종로구 대학로9길 35,37.5818886,127.0000654,,http://www.instagram.com/hohosikdang_official
오마카세 오사이초밥 광화문점,"음식점>일식>초밥,롤",서울특별시 종로구 종로 19 르메이에르종로타운 A동 2층 213호,37.5708344,126.9798606,,https://app.catchtable.co.kr/ct/shop/542sushi_gwanghwamun
연하동 대학로점,음식점>일식>일식당,서울특별시 종로구 대학로11길 43 1층,37.5824805,126.9993048,,
갓덴스시 종로점,"음식점>일식>초밥,롤",서울특별시 종로구 종로12길 14 1F,37.5695034,126.9856571,,https://www.instagram.com/gattensushi_kr/
핵밥 대학로점,음식점>일식>덮밥,서울특별시 종로구 대학로9길 22,37.5817313,127.0007369,,https://www.hecbob.com/
칸다소바,음식점>일식>일본식라면,서울특별시 종로구 대학로 131-1,37.5829010,127.0013840,,https://litt.ly/kandasoba
모던샤브하우스 광화문D타워점,음식점>일식>샤브샤브,서울특별시 종로구 종로3길 17 D타워 리플레이스 광화문 5층,37.5710184,126.9789694,,http://www.modernshabuhouse.com/
도마 인사동점,음식점>한식,서울특별시 종로구 인사동8길 6-1 1층 도마,37.5738125,126.9858347,,https://www.instagram.com/doma_insa/
싸다김밥 동묘앞역점,음식점>분식,서울특별시 종로구 종로 344 1층,37.5727294,127.0159387,,https://ssadagb.com
김가네 대학로본점,음식점>분식,서울특별시 종로구 대명길 45,37.5828075,126.9991734,,https://blog.naver.com/gimkong7127
반기다 익선,음식점>퓨전음식,서울특별시 종로구 익선동 166-52 반기다,37.5736887,126.9892898,,http://www.instagram.com/bangida_ikseon
H라운지,음식점>양식,서울특별시 종로구 자하문로4길 21-9,37.5779155,126.9735061,,https://m.site.naver.com/1DVXM
뎁짜이 대학로점,음식점>베트남음식,서울특별시 종로구 대학로11길 41-4 1층,37.5823969,126.9992354,,http://www.instagram.com/dep_trai_korea
JW메리어트동대문스퀘어서울 타볼로 24,음식점>뷔페,서울특별시 종로구 청계천로 279 2층,37.5704477,127.0087423,,https://tavolo24.jwmarriottdongdaemun.com/
대성성 서순라길,음식점>베트남음식,서울특별시 종로구 율곡로10길 25-3 1층(권농동),37.5764860,126.9912236,,https://app.catchtable.co.kr/ct/shop/daeseongseong
플러스84,음식점>베트남음식,서울특별시 종로구 인사동16길 6,37.5750122,126.9841999,,
반포식스 광화문점,음식점>베트남음식,서울특별시 종로구 새문안로9길 9 2층,37.5706323,126.9759702,,http://www.banhpho6.com
서울신라호텔 더 파크뷰,음식점>뷔페,서울특별시 중구 동호로 249 1층,37.5558806,127.0051533,,https://www.shilla.net/seoul/dining/viewDining.do?contId=PAR#ad-image-0
하이디라오 명동점,음식점>중식당,서울특별시 중구 명동3길 36 1층,37.5653492,126.9837511,,https://app.catchtable.co.kr/ct/shop/haidilao_myungdong
딘타이펑 명동점,음식점>중식당,서울특별시 중구 명동7길 13 호텔28 2층,37.5643367,126.9835899,,http://www.dintaifung.co.kr/
디라이프스타일키친 광화문점,음식점>양식,서울특별시 중구 세종대로 136 서울파이낸스센터 지하1층 101호,37.5684246,126.9782701,,https://dlifestyle.co.kr/
유즈라멘,음식점>일식>일본식라면,서울특별시 중구 만리재로 217,37.5568411,126.9682545,,https://instagram.com/yuzu_ramen?igshid=11uo8yy6mt1aw
올디스타코 을지로 본점,"음식점>멕시코,남미음식",서울특별시 중구 충무로4길 3 1층 (한신빌딩),37.5650628,126.9929594,,https://www.instagram.com/oldiestaco
목멱산방,음식점>한식,서울특별시 중구 퇴계로20길 71 1층 목멱산방,37.5581107,126.9869447,,https://mmmroom.co.kr/
을지깐깐,음식점>베트남음식,서울특별시 중구 을지로12길 12 202호 을지깐깐,37.5657466,126.9910634,,https://app.catchtable.co.kr/ct/shop/euljicanhcanh?from=share&type=WAITING
아따 중구 을지로,음식점>한식,"서울특별시 중구 충무로5길 14 1층, 지하 아따 중구 을지로",37.5653061,126.9919535,,https://www.instagram.com/adda.sagyopub
연해장,음식점>한식,서울특별시 중구 다산로44길 90 1층 연해장,37.5648849,127.0219123,,https://www.instagram.com/yeonhaejang
을지다락,음식점>양식,서울특별시 중구 수표로10길 19 4층 을지다락,37.5637552,126.9914246,,https://app.catchtable.co.kr/ct/shop/euljidarak
웨스틴 조선 서울 아리아,음식점>뷔페,서울특별시 중구 소공로 106 웨스틴 조선 서울 저층 로비,37.5644228,126.9800267,,https://www.josunhotel.com/hotel/westinSeoul.do
상무초밥 왕십리점,"음식점>일식>초밥,롤",서울특별시 중구 왕십리로 407 신당파인힐하나유보라 상가 1층,37.5649068,127.0250761,,https://www.instagram.com/sangmu_wangsimni/
서울로인 서울역점,음식점>한식,서울특별시 중구 한강대로 416 서울스퀘어 지하1층 18호,37.5555057,126.9737678,,https://www.openine.com/PARTY
미도인 그랜드센트럴,음식점>양식,"서울특별시 중구 세종대로 14 그랜드센트럴 1층 105, 106호",37.5579375,126.9743613,,https://youtube.com/channel/UCxRWfLoFdwXyIU6_yq38uig?si=tpSW48w87J2hWl1f
멘츠루 시청점,음식점>일식>일본식라면,서울특별시 중구 서소문로11길 2 1층 1호,37.5629944,126.9731249,,
멘츠루 을지로점,음식점>일식>일본식라면,서울특별시 중구 마른내로2길 26 1층,37.5634193,126.9916547,,https://www.instagram.com/menchuru_euljiro/
효담칼국수 닭한마리 명동본점,음식점>한식,서울특별시 중구 명동3길 12 B1층,37.5642444,126.9836320,,https://www.instagram.com/hyodam_dakkal
해밀가 종각점,음식점>한식,서울특별시 중구 남대문로 125 2층 201호,37.5683770,126.9823089,,https://app.catchtable.co.kr/ct/shop/HAEMILGA
남기남부대찌개 효자동솥뚜껑 명동2호점,음식점>한식,서울특별시 중구 명동4길 16-1 2층 남기남 부대찌개,37.5629097,126.9836481,,
